Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
Lapatinib,Pictilisib,29,44,HCC202,29,breast,2,0
Lapatinib,Pictilisib,29,44,Hs.578.T,35,breast,2,0
Lapatinib,Palbociclib,29,41,HCC202,29,breast,2,0
Lapatinib,AZD8055,29,9,AU565,2,breast,2,0
Lapatinib,Palbociclib,29,41,Hs.578.T,35,breast,2,0
Lapatinib,AZD8055,29,9,BT.549,3,breast,2,0
Lapatinib,AZD8055,29,9,CAL.120,6,breast,2,0
Lapatinib,AZD8055,29,9,CAL.51,7,breast,2,0
Lapatinib,AZD8055,29,9,CAMA.1,8,breast,2,0
Lapatinib,AZD8055,29,9,COLO.824,15,breast,2,0
Lapatinib,AZD8055,29,9,DU.4475,17,breast,2,0
Lapatinib,AZD8055,29,9,EFM.19,18,breast,2,0
Lapatinib,AZD8055,29,9,EVSA.T,19,breast,2,0
Lapatinib,AZD8055,29,9,HCC1143,21,breast,2,0
Lapatinib,5-Fluorouracil,29,1,HCC202,29,breast,2,0
Lapatinib,AZD8055,29,9,HCC1187,22,breast,2,0
Lapatinib,AZD8055,29,9,HCC1395,23,breast,2,0
Lapatinib,AZD8055,29,9,HCC1419,24,breast,2,0
Lapatinib,AZD8055,29,9,HCC1428,25,breast,2,0
Lapatinib,5-Fluorouracil,29,1,Hs.578.T,35,breast,2,0
Lapatinib,AZD8055,29,9,HCC1806,26,breast,2,0
Lapatinib,AZD8055,29,9,HCC1937,27,breast,2,0
Lapatinib,AZD8055,29,9,HCC1954,28,breast,2,0
Lapatinib,AZD8055,29,9,HCC38,31,breast,2,0
Lapatinib,AZD8055,29,9,HCC70,32,breast,2,0
Lapatinib,AZD8055,29,9,Hs.578.T,35,breast,2,0
Lapatinib,AZD8055,29,9,JIMT.1,42,breast,2,0
Lapatinib,AZD8055,29,9,MCF7,54,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.157,55,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.231,56,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.361,57,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.415,58,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.436,59,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.453,60,breast,2,0
Lapatinib,Paclitaxel,29,40,AU565,2,breast,2,0
Lapatinib,AZD8055,29,9,MDA.MB.468,61,breast,2,0
Lapatinib,AZD8055,29,9,MFM.223,63,breast,2,0
Lapatinib,Paclitaxel,29,40,BT.549,3,breast,2,0
Lapatinib,Paclitaxel,29,40,CAL.120,6,breast,2,0
Lapatinib,AZD8055,29,9,OCUB.M,67,breast,2,1
Lapatinib,Paclitaxel,29,40,CAL.51,7,breast,2,0
Lapatinib,AZD8055,29,9,T47D,90,breast,2,0
Lapatinib,AZD8055,29,9,UACC.893,92,breast,2,0
Lapatinib,Paclitaxel,29,40,CAMA.1,8,breast,2,0
Lapatinib,Paclitaxel,29,40,COLO.824,15,breast,2,0
Lapatinib,Paclitaxel,29,40,DU.4475,17,breast,2,1
Lapatinib,Paclitaxel,29,40,EFM.19,18,breast,2,0
Lapatinib,Paclitaxel,29,40,EVSA.T,19,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1143,21,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1187,22,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1395,23,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1419,24,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1428,25,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1806,26,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1937,27,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC1954,28,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC38,31,breast,2,0
Lapatinib,Paclitaxel,29,40,HCC70,32,breast,2,0
Lapatinib,Paclitaxel,29,40,Hs.578.T,35,breast,2,0
Lapatinib,Paclitaxel,29,40,JIMT.1,42,breast,2,0
Lapatinib,Paclitaxel,29,40,MCF7,54,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.157,55,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.231,56,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.361,57,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.415,58,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.436,59,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.453,60,breast,2,0
Lapatinib,Paclitaxel,29,40,MDA.MB.468,61,breast,2,0
Lapatinib,Paclitaxel,29,40,MFM.223,63,breast,2,0
Lapatinib,Paclitaxel,29,40,OCUB.M,67,breast,2,0
Lapatinib,Paclitaxel,29,40,T47D,90,breast,2,0
Lapatinib,Paclitaxel,29,40,UACC.893,92,breast,2,0
Lapatinib,Sorafenib,29,52,AU565,2,breast,2,0
Lapatinib,Sorafenib,29,52,BT.549,3,breast,2,0
Lapatinib,Sorafenib,29,52,CAL.120,6,breast,2,0
Lapatinib,Sorafenib,29,52,CAL.51,7,breast,2,0
Lapatinib,Sorafenib,29,52,CAMA.1,8,breast,2,0
Lapatinib,Sorafenib,29,52,COLO.824,15,breast,2,0
Lapatinib,Sorafenib,29,52,DU.4475,17,breast,2,0
Lapatinib,Sorafenib,29,52,EFM.19,18,breast,2,0
Lapatinib,Sorafenib,29,52,EVSA.T,19,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1143,21,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1187,22,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1395,23,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1419,24,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1428,25,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1806,26,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1937,27,breast,2,0
Lapatinib,Sorafenib,29,52,HCC1954,28,breast,2,0
Lapatinib,Sorafenib,29,52,HCC38,31,breast,2,0
Lapatinib,Sorafenib,29,52,HCC70,32,breast,2,0
Lapatinib,Sorafenib,29,52,Hs.578.T,35,breast,2,0
Lapatinib,Sorafenib,29,52,JIMT.1,42,breast,2,0
Lapatinib,Sorafenib,29,52,MCF7,54,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.157,55,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.231,56,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.361,57,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.415,58,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.436,59,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.453,60,breast,2,0
Lapatinib,Sorafenib,29,52,MDA.MB.468,61,breast,2,0
Lapatinib,Sorafenib,29,52,MFM.223,63,breast,2,0
Lapatinib,Sorafenib,29,52,OCUB.M,67,breast,2,0
Lapatinib,Sorafenib,29,52,T47D,90,breast,2,0
Lapatinib,Sorafenib,29,52,UACC.893,92,breast,2,0
Lapatinib,BI-2536,29,10,AU565,2,breast,2,1
Lapatinib,BI-2536,29,10,BT.549,3,breast,2,0
Lapatinib,BI-2536,29,10,CAL.120,6,breast,2,0
Lapatinib,BI-2536,29,10,CAL.51,7,breast,2,0
Lapatinib,BI-2536,29,10,CAMA.1,8,breast,2,0
Lapatinib,BI-2536,29,10,COLO.824,15,breast,2,0
Lapatinib,BI-2536,29,10,DU.4475,17,breast,2,0
Lapatinib,BI-2536,29,10,EFM.19,18,breast,2,0
Lapatinib,BI-2536,29,10,EVSA.T,19,breast,2,0
Lapatinib,BI-2536,29,10,HCC1143,21,breast,2,0
Lapatinib,BI-2536,29,10,HCC1187,22,breast,2,0
Lapatinib,BI-2536,29,10,HCC1395,23,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.157,55,breast,2,0
Lapatinib,BI-2536,29,10,HCC1419,24,breast,2,1
Lapatinib,BI-2536,29,10,HCC1428,25,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.231,56,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.361,57,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.415,58,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.436,59,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.453,60,breast,2,0
Lapatinib,Tozasertib,29,55,MDA.MB.468,61,breast,2,0
Lapatinib,BI-2536,29,10,HCC1806,26,breast,2,0
Lapatinib,BI-2536,29,10,HCC1937,27,breast,2,0
Lapatinib,Tozasertib,29,55,MFM.223,63,breast,2,0
Lapatinib,BI-2536,29,10,HCC1954,28,breast,2,0
Lapatinib,Tozasertib,29,55,OCUB.M,67,breast,2,0
Lapatinib,Tozasertib,29,55,T47D,90,breast,2,0
Lapatinib,Tozasertib,29,55,UACC.893,92,breast,2,0
Lapatinib,BI-2536,29,10,HCC38,31,breast,2,0
Lapatinib,PF-4708671,29,43,AU565,2,breast,2,0
Lapatinib,BI-2536,29,10,HCC70,32,breast,2,0
Lapatinib,BI-2536,29,10,Hs.578.T,35,breast,2,0
Lapatinib,PF-4708671,29,43,BT.549,3,breast,2,0
Lapatinib,PF-4708671,29,43,CAL.120,6,breast,2,0
Lapatinib,BI-2536,29,10,JIMT.1,42,breast,2,0
Lapatinib,BI-2536,29,10,MCF7,54,breast,2,0
Lapatinib,PF-4708671,29,43,CAL.51,7,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.157,55,breast,2,0
Lapatinib,PF-4708671,29,43,CAMA.1,8,breast,2,0
Lapatinib,PF-4708671,29,43,COLO.824,15,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.231,56,breast,2,0
Lapatinib,PF-4708671,29,43,DU.4475,17,breast,2,1
Lapatinib,PF-4708671,29,43,EFM.19,18,breast,2,0
Lapatinib,PF-4708671,29,43,EVSA.T,19,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.361,57,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.415,58,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1143,21,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.436,59,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1187,22,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1395,23,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.453,60,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1419,24,breast,2,0
Lapatinib,BI-2536,29,10,MDA.MB.468,61,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1428,25,breast,2,0
Lapatinib,BI-2536,29,10,MFM.223,63,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1806,26,breast,2,0
Lapatinib,BI-2536,29,10,OCUB.M,67,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1937,27,breast,2,0
Lapatinib,PF-4708671,29,43,HCC1954,28,breast,2,0
Lapatinib,BI-2536,29,10,T47D,90,breast,2,0
Lapatinib,BI-2536,29,10,UACC.893,92,breast,2,0
Lapatinib,PF-4708671,29,43,HCC38,31,breast,2,0
Lapatinib,PF-4708671,29,43,HCC70,32,breast,2,0
Lapatinib,PF-4708671,29,43,Hs.578.T,35,breast,2,0
Lapatinib,Tozasertib,29,55,AU565,2,breast,2,0
Lapatinib,PF-4708671,29,43,JIMT.1,42,breast,2,0
Lapatinib,PF-4708671,29,43,MCF7,54,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.157,55,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.231,56,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.361,57,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.415,58,breast,2,0
Lapatinib,Tozasertib,29,55,BT.549,3,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.436,59,breast,2,0
Lapatinib,Tozasertib,29,55,CAL.120,6,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.453,60,breast,2,0
Lapatinib,PF-4708671,29,43,MDA.MB.468,61,breast,2,0
Lapatinib,PF-4708671,29,43,MFM.223,63,breast,2,0
Lapatinib,Tozasertib,29,55,CAL.51,7,breast,2,0
Lapatinib,PF-4708671,29,43,OCUB.M,67,breast,2,0
Lapatinib,PF-4708671,29,43,T47D,90,breast,2,0
Lapatinib,PF-4708671,29,43,UACC.893,92,breast,2,0
Lapatinib,Tozasertib,29,55,CAMA.1,8,breast,2,0
Lapatinib,Tozasertib,29,55,COLO.824,15,breast,2,0
Lapatinib,Tozasertib,29,55,DU.4475,17,breast,2,0
Lapatinib,Tozasertib,29,55,EFM.19,18,breast,2,0
Lapatinib,Tozasertib,29,55,EVSA.T,19,breast,2,1
Lapatinib,Tozasertib,29,55,HCC1143,21,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1187,22,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1395,23,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1419,24,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1428,25,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1806,26,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1937,27,breast,2,0
Lapatinib,Tozasertib,29,55,HCC1954,28,breast,2,0
Lapatinib,Tozasertib,29,55,HCC38,31,breast,2,0
Lapatinib,Tozasertib,29,55,HCC70,32,breast,2,0
Lapatinib,Tozasertib,29,55,Hs.578.T,35,breast,2,0
Lapatinib,Tozasertib,29,55,JIMT.1,42,breast,2,0
Lapatinib,Tozasertib,29,55,MCF7,54,breast,2,1
Lapatinib,Gemcitabine,29,24,Hs.578.T,35,breast,2,0
Lapatinib,Bortezomib,29,12,Hs.578.T,35,breast,2,0
Lapatinib,GSK269962A,29,25,AU565,2,breast,2,0
Lapatinib,GSK269962A,29,25,BT.549,3,breast,2,0
Lapatinib,GSK269962A,29,25,CAL.120,6,breast,2,0
Lapatinib,Trametinib,29,56,Hs.578.T,35,breast,2,0
Lapatinib,GSK269962A,29,25,CAL.51,7,breast,2,0
Lapatinib,GSK269962A,29,25,CAMA.1,8,breast,2,0
Lapatinib,GSK269962A,29,25,COLO.824,15,breast,2,0
Lapatinib,GSK269962A,29,25,DU.4475,17,breast,2,1
Lapatinib,GSK269962A,29,25,EFM.19,18,breast,2,0
Lapatinib,GSK269962A,29,25,EVSA.T,19,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1143,21,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1187,22,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1395,23,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1419,24,breast,2,1
Lapatinib,GSK269962A,29,25,HCC1428,25,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1806,26,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1937,27,breast,2,0
Lapatinib,GSK269962A,29,25,HCC1954,28,breast,2,1
Lapatinib,GSK269962A,29,25,HCC38,31,breast,2,0
Lapatinib,GSK269962A,29,25,HCC70,32,breast,2,0
Lapatinib,GSK269962A,29,25,Hs.578.T,35,breast,2,0
Lapatinib,GSK269962A,29,25,JIMT.1,42,breast,2,0
Lapatinib,GSK269962A,29,25,MCF7,54,breast,2,1
Lapatinib,Dabrafenib,29,16,AU565,2,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.157,55,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.231,56,breast,2,0
Lapatinib,Dabrafenib,29,16,BT.549,3,breast,2,0
Lapatinib,Dabrafenib,29,16,CAL.120,6,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.361,57,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.415,58,breast,2,0
Lapatinib,Dabrafenib,29,16,CAL.51,7,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.436,59,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.453,60,breast,2,0
Lapatinib,Dabrafenib,29,16,CAMA.1,8,breast,2,0
Lapatinib,GSK269962A,29,25,MDA.MB.468,61,breast,2,0
Lapatinib,GSK269962A,29,25,MFM.223,63,breast,2,0
Lapatinib,Dabrafenib,29,16,COLO.824,15,breast,2,0
Lapatinib,Dabrafenib,29,16,DU.4475,17,breast,2,0
Lapatinib,GSK269962A,29,25,OCUB.M,67,breast,2,0
Lapatinib,Dabrafenib,29,16,EFM.19,18,breast,2,0
Lapatinib,GSK269962A,29,25,T47D,90,breast,2,0
Lapatinib,Dabrafenib,29,16,EVSA.T,19,breast,2,0
Lapatinib,GSK269962A,29,25,UACC.893,92,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1143,21,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1187,22,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1395,23,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1419,24,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1428,25,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1806,26,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1937,27,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC1954,28,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC38,31,breast,2,0
Lapatinib,Dabrafenib,29,16,HCC70,32,breast,2,0
Lapatinib,Dabrafenib,29,16,Hs.578.T,35,breast,2,0
Lapatinib,Dabrafenib,29,16,JIMT.1,42,breast,2,0
Lapatinib,Dabrafenib,29,16,MCF7,54,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.157,55,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.231,56,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.361,57,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.415,58,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.436,59,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.453,60,breast,2,0
Lapatinib,Dabrafenib,29,16,MDA.MB.468,61,breast,2,0
Lapatinib,Dabrafenib,29,16,MFM.223,63,breast,2,0
Lapatinib,Dabrafenib,29,16,OCUB.M,67,breast,2,0
Lapatinib,Dabrafenib,29,16,T47D,90,breast,2,0
Lapatinib,Dabrafenib,29,16,UACC.893,92,breast,2,0
Lapatinib,Temozolomide,29,54,Hs.578.T,35,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1806,26,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1937,27,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1954,28,breast,2,0
Lapatinib,Uprosertib,29,57,HCC38,31,breast,2,0
Lapatinib,Uprosertib,29,57,HCC70,32,breast,2,0
Lapatinib,Uprosertib,29,57,Hs.578.T,35,breast,2,0
Lapatinib,Uprosertib,29,57,JIMT.1,42,breast,2,0
Lapatinib,Uprosertib,29,57,MCF7,54,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.157,55,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.231,56,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.361,57,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.415,58,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.436,59,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.453,60,breast,2,0
Lapatinib,Uprosertib,29,57,MDA.MB.468,61,breast,2,1
Lapatinib,Uprosertib,29,57,MFM.223,63,breast,2,0
Lapatinib,Uprosertib,29,57,OCUB.M,67,breast,2,0
Lapatinib,Uprosertib,29,57,T47D,90,breast,2,0
Lapatinib,Uprosertib,29,57,UACC.893,92,breast,2,0
Lapatinib,Luminespib,29,32,AU565,2,breast,2,0
Lapatinib,Linsitinib,29,31,Hs.578.T,35,breast,2,0
Lapatinib,Luminespib,29,32,BT.549,3,breast,2,0
Lapatinib,Luminespib,29,32,CAL.120,6,breast,2,0
Lapatinib,Luminespib,29,32,CAL.51,7,breast,2,0
Lapatinib,Luminespib,29,32,CAMA.1,8,breast,2,0
Lapatinib,Luminespib,29,32,COLO.824,15,breast,2,0
Lapatinib,Luminespib,29,32,DU.4475,17,breast,2,0
Lapatinib,Luminespib,29,32,EFM.19,18,breast,2,0
Lapatinib,Luminespib,29,32,EVSA.T,19,breast,2,0
Lapatinib,Luminespib,29,32,HCC1143,21,breast,2,0
Lapatinib,Luminespib,29,32,HCC1187,22,breast,2,0
Lapatinib,Luminespib,29,32,HCC1395,23,breast,2,0
Lapatinib,Luminespib,29,32,HCC1419,24,breast,2,0
Lapatinib,Luminespib,29,32,HCC1428,25,breast,2,0
Lapatinib,Luminespib,29,32,HCC1806,26,breast,2,0
Lapatinib,Luminespib,29,32,HCC1937,27,breast,2,0
Lapatinib,Luminespib,29,32,HCC1954,28,breast,2,0
Lapatinib,Luminespib,29,32,HCC38,31,breast,2,0
Lapatinib,Luminespib,29,32,HCC70,32,breast,2,0
Lapatinib,Luminespib,29,32,JIMT.1,42,breast,2,0
Lapatinib,Luminespib,29,32,MCF7,54,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.157,55,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.231,56,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.361,57,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.415,58,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.436,59,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.453,60,breast,2,0
Lapatinib,Luminespib,29,32,MDA.MB.468,61,breast,2,0
Lapatinib,Luminespib,29,32,MFM.223,63,breast,2,0
Lapatinib,Luminespib,29,32,OCUB.M,67,breast,2,0
Lapatinib,Luminespib,29,32,T47D,90,breast,2,0
Lapatinib,Luminespib,29,32,UACC.893,92,breast,2,0
Lapatinib,Alpelisib,29,4,AU565,2,breast,2,0
Lapatinib,Alpelisib,29,4,BT.549,3,breast,2,0
Lapatinib,Alpelisib,29,4,CAL.120,6,breast,2,0
Lapatinib,Alpelisib,29,4,CAL.51,7,breast,2,0
Lapatinib,Alpelisib,29,4,CAMA.1,8,breast,2,0
Lapatinib,Alpelisib,29,4,COLO.824,15,breast,2,0
Lapatinib,Alpelisib,29,4,DU.4475,17,breast,2,1
Lapatinib,Alpelisib,29,4,EFM.19,18,breast,2,0
Lapatinib,Alpelisib,29,4,EVSA.T,19,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1143,21,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1187,22,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1395,23,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1419,24,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1428,25,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1806,26,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1937,27,breast,2,0
Lapatinib,Alpelisib,29,4,HCC1954,28,breast,2,0
Lapatinib,Alpelisib,29,4,HCC38,31,breast,2,0
Lapatinib,Alpelisib,29,4,HCC70,32,breast,2,0
Lapatinib,Alpelisib,29,4,Hs.578.T,35,breast,2,0
Lapatinib,Alpelisib,29,4,JIMT.1,42,breast,2,1
Lapatinib,Alpelisib,29,4,MCF7,54,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.157,55,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.231,56,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.361,57,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.415,58,breast,2,1
Lapatinib,Alpelisib,29,4,MDA.MB.436,59,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.453,60,breast,2,0
Lapatinib,Alpelisib,29,4,MDA.MB.468,61,breast,2,0
Lapatinib,Alpelisib,29,4,MFM.223,63,breast,2,0
Lapatinib,Alpelisib,29,4,OCUB.M,67,breast,2,1
Lapatinib,Alpelisib,29,4,T47D,90,breast,2,0
Lapatinib,Alpelisib,29,4,UACC.893,92,breast,2,1
Lapatinib,Taselisib,29,53,AU565,2,breast,2,0
Lapatinib,Taselisib,29,53,BT.549,3,breast,2,0
Lapatinib,Taselisib,29,53,CAL.120,6,breast,2,0
Lapatinib,Taselisib,29,53,CAL.51,7,breast,2,0
Lapatinib,Taselisib,29,53,CAMA.1,8,breast,2,0
Lapatinib,Taselisib,29,53,COLO.824,15,breast,2,0
Lapatinib,Taselisib,29,53,DU.4475,17,breast,2,1
Lapatinib,Sapitinib,29,48,Hs.578.T,35,breast,2,0
Lapatinib,Taselisib,29,53,EFM.19,18,breast,2,0
Lapatinib,Taselisib,29,53,EVSA.T,19,breast,2,0
Lapatinib,Taselisib,29,53,HCC1143,21,breast,2,0
Lapatinib,Taselisib,29,53,HCC1187,22,breast,2,0
Lapatinib,Taselisib,29,53,HCC1395,23,breast,2,0
Lapatinib,Taselisib,29,53,HCC1419,24,breast,2,0
Lapatinib,Taselisib,29,53,HCC1428,25,breast,2,0
Lapatinib,Taselisib,29,53,HCC1806,26,breast,2,0
Lapatinib,Taselisib,29,53,HCC1937,27,breast,2,0
Lapatinib,Taselisib,29,53,HCC1954,28,breast,2,0
Lapatinib,Taselisib,29,53,HCC38,31,breast,2,0
Lapatinib,Taselisib,29,53,HCC70,32,breast,2,0
Lapatinib,Taselisib,29,53,Hs.578.T,35,breast,2,0
Lapatinib,Taselisib,29,53,JIMT.1,42,breast,2,0
Lapatinib,Uprosertib,29,57,AU565,2,breast,2,0
Lapatinib,Taselisib,29,53,MCF7,54,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.157,55,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.231,56,breast,2,0
Lapatinib,Uprosertib,29,57,BT.549,3,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.361,57,breast,2,1
Lapatinib,Uprosertib,29,57,CAL.120,6,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.415,58,breast,2,0
Lapatinib,Uprosertib,29,57,CAL.51,7,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.436,59,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.453,60,breast,2,0
Lapatinib,Uprosertib,29,57,CAMA.1,8,breast,2,0
Lapatinib,Uprosertib,29,57,COLO.824,15,breast,2,0
Lapatinib,Taselisib,29,53,MDA.MB.468,61,breast,2,0
Lapatinib,Uprosertib,29,57,DU.4475,17,breast,2,1
Lapatinib,Taselisib,29,53,MFM.223,63,breast,2,0
Lapatinib,Uprosertib,29,57,EFM.19,18,breast,2,0
Lapatinib,Taselisib,29,53,OCUB.M,67,breast,2,1
Lapatinib,Uprosertib,29,57,EVSA.T,19,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1143,21,breast,2,0
Lapatinib,Taselisib,29,53,T47D,90,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1187,22,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1395,23,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1419,24,breast,2,0
Lapatinib,Taselisib,29,53,UACC.893,92,breast,2,0
Lapatinib,Uprosertib,29,57,HCC1428,25,breast,2,0
Lapatinib,Entinostat,29,21,OCUB.M,67,breast,2,1
Lapatinib,SCH772984,29,51,AU565,2,breast,2,0
Lapatinib,Entinostat,29,21,T47D,90,breast,2,0
Lapatinib,Entinostat,29,21,UACC.893,92,breast,2,1
Lapatinib,OSI-027,29,39,AU565,2,breast,2,0
Lapatinib,SCH772984,29,51,BT.549,3,breast,2,0
Lapatinib,SCH772984,29,51,CAL.120,6,breast,2,0
Lapatinib,SCH772984,29,51,CAL.51,7,breast,2,0
Lapatinib,SCH772984,29,51,CAMA.1,8,breast,2,0
Lapatinib,SCH772984,29,51,COLO.824,15,breast,2,0
